,Country Code,Year,Ingresos,Electricidad,Contaminación,Crecimiento PBI,Crecimiento PBI per cápita,Desempleo Hombre,Desempleo mujeres,Gasto PBI,Importaciones,Migracion neta,Desempleados con educación avanzada,Tasa de cambio,Pobreza,Mortalidad
328,EAR,1961,,,,4.396912914162556,1.812989561598144,,,,17660648874.226185,-241419.0,,,,18.54211987922874
329,EAS,1961,,,,3.776354901740845,3.5907453935762845,,,,17965628153.783985,-314303.0,,,,13.588513834928461
330,ECA,1961,,,,,,,,,,100862.0,,,,9.62760909751791
331,ECS,1961,,,,,,,,,70413032432.2048,149511.0,,,,9.944320227156844
332,ECU,1961,,,,5.12441487941237,2.174143397174248,,,,107000000.0,-1775.0,,16.5000000165,,14.977
333,EGY,1961,,,,5.161114143187788,2.457534308597346,,,,700000000.0,2504.0,,0.348241999348242,,20.738
334,EMU,1961,,,,,,,,,39380169575.06719,-45732.0,,,,10.255651735290224
335,ERI,1961,,,,,,,,,,1247.0,,2.48669052187255,,25.289
336,ESP,1961,,,,11.838674194833203,10.804486856499267,,,,1092000000.0,-33339.0,,60.000000059,,8.3
337,EST,1961,,,,,,,,,,8210.0,,,,10.6
338,ETH,1961,,,,,,,,,95000000.0,6940.0,,2.48447000148447,,22.865
339,EUU,1961,,,,,,,,,49633965070.345146,-61085.0,,,,9.840790267210878
340,FCS,1961,,,,,,,,,5494532784.289398,41629.0,,,,20.427592008890684
341,FIN,1961,,,,7.6046704792442625,6.847965181311537,,,,1154000000.0,-10994.0,,3.2000000022,,9.1
342,FJI,1961,,,,3.5175820027896236,0.3478814031731474,,,,43000000.0,-773.0,,0.792857999703316,,10.146
343,FRA,1961,,,,4.980111849138396,3.8410549415390562,,,,6683000000.0,177923.0,,4.93706000393706,,11.3
344,FRO,1961,,,,,,,,,,-117.0,,6.90714000590714,,
345,FSM,1961,,,,,,,,,,193.0,,1.0,,11.938
346,GAB,1961,,,,14.766843186833214,13.443330300308574,,,,36000000.0,0.0,,245.26010162116,,20.315
347,GBR,1961,,,,2.6771189434537206,1.899261981760887,,,,12729000000.0,-1995.0,,0.357142999357143,,12.0
348,GEO,1961,,,,,,,,,,18014.0,,,,12.506
349,GHA,1961,,,,3.4296740146287448,0.55595866170286,,,,400000000.0,-48780.0,,7.13915966742473e-05,,18.668
350,GIB,1961,,,,,,,,,,-154.0,,0.357142999357143,,8.693
351,GIN,1961,,,,,,,,,73000000.0,0.0,,24.685000023685,,28.144
352,GMB,1961,,,,,,,,,13000000.0,2282.0,,1.78571071450171,,28.5
353,GNB,1961,,,,,,,,,10000000.0,-3575.0,,245.26010162116,,27.0
354,GNQ,1961,,,,,,,,,19000000.0,392.0,,245.26010162116,,23.37
355,GRC,1961,,,,13.20384119344267,12.309794984244675,,,,714000000.0,-67204.0,,30.0000500246667,,7.6
356,GRD,1961,,,,,,,,,9000000.0,-2128.0,,1.71429000071429,,10.738
357,GRL,1961,,,,,,,,,17000000.0,-30.0,,6.90714000590714,,
358,GTM,1961,,,,4.298518348746882,1.2805927592967095,,,,121000000.0,389.0,,1.0,,18.396
359,GUM,1961,,,,,,,,,,-501.0,,,,6.317
360,GUY,1961,,,,4.68952431164918,1.7357564021226892,,,,86000000.0,-2025.0,,1.71429000071429,,10.637
361,HIC,1961,,,,4.363151753858617,3.0710035018925765,,,,103301760874.72221,657601.0,,,,9.583300295267719
362,HKG,1961,,,,,,,,,1045000000.0,11451.0,,5.7143000047143,,6.1
363,HND,1961,,,,1.8556593208204362,-1.0626035032646968,,,,72000000.0,-4842.0,,2.000000001,,17.976
364,HPC,1961,,,,-0.30099577100355646,-2.6673386796492053,,,,3177382735.9970403,-79670.0,,,,23.537455031925724
365,HRV,1961,,,,,,,,,,-1538.0,,,,9.1
366,HTI,1961,,,,-2.93198029126782,-4.734056631253807,,,,33000000.0,-15162.0,,5.000000004,,20.887
367,HUN,1961,,,,,,,,,1026000000.0,-821.0,,,,9.6
368,IBD,1961,,,,1.0870593997875488,-0.05163299144842881,,,,28906306908.79407,-516011.0,,,,14.901318895893256
369,IBT,1961,,,,1.0917171350477446,-0.2766322523537923,,,,35689934768.19281,-670672.0,,,,16.14100812564883
370,IDA,1961,,,,1.1187948757736024,-1.3463002413361664,,,,6688341516.385969,-154661.0,,,,22.058872586243794
371,IDB,1961,,,,1.2719630871061298,-1.15811796536957,,,,2210889958.8741007,-86311.0,,,,21.837907484990353
372,IDN,1961,,,,5.740645822743474,2.9066066576114196,,,,794000000.0,51816.0,,,,17.641
373,IDX,1961,,,,,,,,,4472914227.394304,-68350.0,,,,22.156166016040995
374,IMN,1961,,,,,,,,,,216.0,,0.357142999357143,,17.589
375,IND,1961,,,,3.7227425331105337,1.359574511924876,,,,2286000000.0,114181.0,,4.7619000037619,,19.446
376,INX,1961,,,,,,,,,,,,,,
377,IRL,1961,,,,,,,,,732000000.0,-22213.0,,0.357142999357143,,12.3
378,IRN,1961,,,,10.390918354993602,7.404045468794763,,,,605000000.0,45680.0,,75.75000007575,,22.268
379,IRQ,1961,,,,,,,,,408000000.0,2981.0,,0.357142999357143,,13.788
380,ISL,1961,,,,-0.08466194629227175,-2.0128830332422183,,,,81000000.0,226.0,,0.40083333330883,,7.0
381,ISR,1961,,,,11.203885617468458,7.5914133972726034,,,,580000000.0,45137.0,,0.000179999605382631,,5.8
382,ITA,1961,,,,8.207245913847714,7.486418839140157,,,,5221000000.0,-133680.0,,625.000000625,,9.3
383,JAM,1961,,,,,,,,,211000000.0,-29415.0,,0.714285999571429,,8.796
384,JOR,1961,,,,,,,,,117000000.0,11097.0,,0.357142999357143,,14.996
385,JPN,1961,,,,12.043536408011619,11.044073040340336,1.4,,,5810000000.0,-33403.0,,360.000000359,,7.4
386,KAZ,1961,,,,,,,,,,85040.0,,,,12.538
387,KEN,1961,,,,-7.774634903716546,-11.167245992205011,,,,193000000.0,4289.0,,7.14286000614286,,17.869
388,KGZ,1961,,,,,,,,,,18358.0,,,,15.921
389,KHM,1961,,,,,,,,,97000000.0,-3314.0,,35.0,,20.439
390,KIR,1961,,,,,,,,,4000000.0,0.0,,0.892856999892857,,18.901
391,KNA,1961,,,,,,,,,8000000.0,-2347.0,,1.71429000071429,,15.198
392,KOR,1961,,,,6.935992652244053,3.8095547622288137,,,,316000000.0,-73471.0,,124.791666666667,,12.255
393,KWT,1961,,,,,,,,,249000000.0,24618.0,,0.357142999357143,,10.818
394,LAC,1961,,,,6.183000119936821,3.2456240111254004,,,,6918000000.0,-197399.0,,,,13.322549081814763
395,LAO,1961,,,,,,,,,17000000.0,0.0,,80.0001547257747,,22.452
396,LBN,1961,,,,,,,,,316000000.0,4844.0,,3.07861666566667,,9.5
397,LBR,1961,,,,,,,,,91000000.0,2124.0,,1.0,,25.683
398,LBY,1961,,,,,,,,,149000000.0,15277.0,,0.357142999,,24.413
399,LCA,1961,,,,,,,,,8000000.0,-2084.0,,1.71429000071429,,13.391
400,LCN,1961,,,,6.146866503573122,3.2437945267824944,,,,10236221210.92799,-253994.0,,,,12.913904540269971
401,LDC,1961,,,,,,,,,3057176282.596616,-91295.0,,,,23.17225002230227
402,LIC,1961,,,,,,,,,1815534595.382718,-69706.0,,,,23.382257791927493
403,LIE,1961,,,,,,,,,,247.0,,,,7.8
404,LKA,1961,,,,,,,,,358000000.0,-11097.0,,4.7619000037619,,10.507
405,LMC,1961,,,,3.2041056425175896,0.7800026096424233,,,,12506215331.904837,-306684.0,,,,18.985836048008093
406,LMY,1961,,,,0.9399057288768518,-0.43039670460348134,,,,30825753600.704376,-662817.0,,,,16.33855711030053
407,LSO,1961,,,,1.8647951656280242,-1.2219600136462105,,,,20000000.0,2772.0,,0.714285999714286,,17.175
408,LTE,1961,,,,-4.23443190350298,-4.424637173065079,,,,15308620243.365519,-373030.0,,,,12.870600218073639
409,LTU,1961,,,,,,,,,,-523.0,,,,7.9
410,LUX,1961,,,,3.829983121740497,2.8878467412547764,,,,,1993.0,,50.000000049,,11.4
411,LVA,1961,,,,,,,,,,14363.0,,,,10.1
412,MAC,1961,,,,,,,,,32000000.0,3673.0,,,,8.613
413,MAF,1961,,,,,,,,,,0.0,,,,6.755
414,MAR,1961,,,,,,,,,452000000.0,-41561.0,,5.06049000406049,,21.213
415,MCO,1961,,,,,,,,,,34.0,,,,
416,MDA,1961,,,,,,,,,,25508.0,,,,10.731
417,MDG,1961,,,,2.0486327506124837,-0.5563105004864468,,,,103000000.0,0.0,,49.3706000495261,,21.139
418,MDV,1961,,,,,,,,,3000000.0,-59.0,,4.7619000037619,,26.525
419,MEA,1961,,,,,,,,,5869750101.875981,-96115.0,,,,20.823806557438772
420,MEX,1961,,,,5.000000000719211,1.7151508139447174,,,,1139000000.0,-56177.0,,0.0125000000125,,12.844
421,MHL,1961,,,,,,,,,,15.0,,,,15.623
422,MIC,1961,,,,1.0822587548422433,-0.22911220121463316,,,,28970979015.20126,-593111.0,,,,15.880213868029804
423,MKD,1961,,,,,,,,,,-6307.0,,,,11.946
424,MLI,1961,,,,,,,,,36000000.0,-10165.0,,245.26010162116,,34.912
425,MLT,1961,,,,,,,,,82000000.0,-6753.0,,0.357142999357143,,9.0
426,MMR,1961,,,,,,,,,216000000.0,11972.0,,4.7619000037619,,20.241
427,MNA,1961,,,,,,,,,4318949644.947147,-179456.0,,,,21.21702247730972
428,MNE,1961,,,,,,,,,,-2560.0,,,,9.397
429,MNG,1961,,,,,,,,,,12194.0,,,,23.502
430,MNP,1961,,,,,,,,,,31.0,,,,
431,MOZ,1961,,,,,,,,,129000000.0,-31580.0,,0.02875000002875,,22.928
432,MRT,1961,,,,,,,,,31000000.0,-336.0,,4.93699111607702,,18.62
433,MUS,1961,,,,,,,,,68000000.0,-3026.0,,4.7619000037619,,9.8
434,MWI,1961,,,,7.639597855832164,5.110953675656731,,,,40000000.0,0.0,,0.714285142428914,,29.729
435,MYS,1961,,,,7.59799400028281,4.386326188127555,,,,920000000.0,-8340.0,,3.06122000206122,,10.621
436,NAC,1961,,,,2.301158979162608,0.588061041067192,,,,22021481618.256886,566007.0,,,,9.15525197809489
437,NAM,1961,,,,,,,,,,-2807.0,,,,17.782
438,NCL,1961,,,,,,,,,48000000.0,844.0,,89.765000088765,,9.3
439,NER,1961,,,,4.546393036601714,1.4963916870629674,,,,19000000.0,-2893.0,,245.26010162116,,27.444
440,NGA,1961,,,,0.19179548957242787,-1.8340097439208876,,,,623000000.0,21080.0,,0.714285999714286,,25.999
441,NIC,1961,,,,7.497743398490982,4.295707755151426,,,,71000000.0,-2575.0,,2.06064418965517e-09,,18.161
442,NLD,1961,,,,0.29554667271661117,-1.0149975725171743,,,,6085000000.0,-469.0,,3.65000000265,,7.6
443,NOR,1961,,,,6.273335510407293,5.432493154733109,,,,1616000000.0,978.0,,7.14286000614286,,9.2
444,NPL,1961,,,,1.9082659718423969,-0.030599110441571042,,,,21000000.0,-10608.0,,7.619000006619,,24.627
445,NRU,1961,,,,,,,,,,126.0,,0.892856999892857,,10.618
446,NZL,1961,,,,,,,,,901000000.0,11045.0,,0.715514156084816,,8.98
447,OED,1961,,,,4.329161743512927,2.9019918532846845,,,,99380003605.91617,495034.0,,,,10.045318965958778
448,OMN,1961,,,,,,,,,25000000.0,-2997.0,,0.357142999357143,,29.199
449,OSS,1961,,,,,,,,,898473400.6272234,-7814.0,,,,17.077934394717037
450,PAK,1961,,,,5.987346419290645,3.4949377948213254,,,,594000000.0,-133982.0,,4.7619000037619,,20.184
451,PAN,1961,,,,10.926594841623015,7.692630969826709,,,,136000000.0,-2394.0,,1.0,,9.576
452,PER,1961,,,,7.347096331455688,4.213292637565829,,,,469000000.0,-375.0,,2.681666666575e-08,,16.782
453,PHL,1961,,,,5.695470950297548,2.613696135786995,,,,1006000000.0,-221620.0,,2.01999798408241,,10.105
454,PLW,1961,,,,,,,,,,-57.0,,,,
455,PNG,1961,,,,6.18111172052933,3.5727874557672408,,,,66000000.0,-10404.0,,0.892856999892857,,16.431
456,POL,1961,,,,,,,,,1687000000.0,-20143.0,,0.0003999999999,,7.6
457,PRE,1961,,,,-0.7801812500956089,-3.0465964775805503,,,,3714947674.8404927,-8590.0,,,,24.395555389821755
458,PRI,1961,,,,7.041738469871731,5.180691476745025,,,,,-18255.0,,,,6.8
459,PRK,1961,,,,,,,,,,0.0,,,,11.649
460,PRT,1961,,,,5.534903475675023,4.688668546946047,,,,655000000.0,-108748.0,,28.75000002875,,11.2
461,PRY,1961,,,,6.900285514229452,4.346242700752228,,,,41000000.0,-14453.0,,126.0,,10.051
462,PSE,1961,,,,,,,,,,-18224.0,,,,
463,PSS,1961,,,,,,,,,82338123.52245934,-1990.0,,,,12.535804713717155
464,PST,1961,,,,4.344902820298316,3.102630557987112,,,,97307406353.49301,596009.0,,,,9.487940213282775
465,PYF,1961,,,,,,,,,23000000.0,-717.0,,89.765000088765,,9.431
466,QAT,1961,,,,,,,,,40000000.0,3177.0,,,,10.777
467,ROU,1961,,,,,,,,,880000000.0,-650.0,,0.0005999999999,,8.7
468,RUS,1961,,,,,,,,,,-143868.0,,,,7.59
469,RWA,1961,,,,-4.297526047168816,-6.825966603074178,,,,12000000.0,-20540.0,,49.99999995,,18.693
470,SAS,1961,,,,4.195217131999286,1.771636203566601,,,,3942008925.2759624,-7357.0,,,,19.722225263925292
471,SAU,1961,,,,,,,,,261000000.0,14989.0,,4.5000000035,,20.492
472,SDN,1961,,,,0.02239133367180557,-2.513713788245468,,,,238000000.0,3901.0,,0.000348199999,,17.767
473,SEN,1961,,,,2.9934482562697298,0.121050209977696,,,,163000000.0,9545.0,,245.26010162116,,24.863
474,SGP,1961,,,,8.137529508176684,4.580373932249813,,,,1295000000.0,210.0,,3.06122000206122,,5.9
475,SLB,1961,,,,,,,,,5000000.0,-395.0,,0.892856999892857,,16.722
476,SLE,1961,,,,1.809043550057595,0.08016437483927064,,,,91000000.0,-2947.0,,0.000714285999714286,,30.298
477,SLV,1961,,,,,,,,,109000000.0,-4160.0,,2.5000000015,,17.45
478,SMR,1961,,,,,,,,,,188.0,,,,
479,SOM,1961,,,,-3.2619812023409622,-5.722745454488205,,,,,1336.0,,7.14286000614286,,21.018
480,SRB,1961,,,,,,,,,,7117.0,,,,8.782
481,SSA,1961,,,,0.9795114649042773,-1.413992817723269,,,,5679661751.479571,-42887.0,,,,22.98402093859719
482,SSD,1961,,,,,,,,,,0.0,,,,35.935
483,SSF,1961,,,,0.9759761195136321,-1.417518927473708,,,,5681340346.558126,-42895.0,,,,22.984020938597183
484,SST,1961,,,,,,,,,1909999496.4364648,-59749.0,,,,14.563400825329593
485,STP,1961,,,,,,,,,5000000.0,-904.0,,0.02875000002875,,21.079
486,SUR,1961,,,,4.799999998468834,1.1907831434046159,,,,54000000.0,658.0,,0.001885,,11.659
487,SVK,1961,,,,,,,,,,4665.0,,,,7.5
488,SVN,1961,,,,,,,,,,1476.0,,,,8.8
489,SWE,1961,,,,5.681292809565491,5.184618707993181,,,,2929000000.0,16108.0,,5.17321000417321,,9.8
490,SWZ,1961,,,,,,,,,20000000.0,-2271.0,,0.714285999714286,,18.564
491,SXM,1961,,,,,,,,,,237.0,,,,10.844
492,SYC,1961,,,,-4.88227636132126,-7.519198961670739,,,,2000000.0,-8.0,,4.76189475297145,,
493,SYR,1961,,,,10.833063900000212,7.548286031521158,,,,199000000.0,-7368.0,,3.579999999,,15.485
494,TCA,1961,,,,,,,,,,-131.0,,,,14.795
495,TCD,1961,,,,1.3977436707753839,-0.5387808675790922,,,,25000000.0,-773.0,,245.26010162116,,26.049
496,TEA,1961,,,,-13.471097100756879,-13.399583167374132,,,,5732680668.93985,-336454.0,,,,14.515479033740437
497,TEC,1961,,,,,,,,,,78531.0,,,,9.371191185317644
498,TGO,1961,,,,12.169317371654216,10.33716533599032,,,,26000000.0,-14858.0,,245.26010162116,,22.209
499,THA,1961,,,,5.362146301687872,2.272881701815834,,,,489000000.0,12296.0,,21.0584395780868,,13.929
500,TJK,1961,,,,,,,,,,3286.0,,,,16.341
501,TKM,1961,,,,,,,,,,5530.0,,,,16.619
502,TLA,1961,,,,6.110779815879042,3.169026046264662,,,,8915999999.999998,-201265.0,,,,13.145008716150919
503,TLS,1961,,,,,,,,,,0.0,,1.0,,30.225
504,TMN,1961,,,,,,,,,4234999999.999999,-161232.0,,,,21.217022477309715
505,TON,1961,,,,,,,,,3000000.0,-374.0,,0.892856999892857,,10.426
506,TSA,1961,,,,4.195217131999286,1.771636203566601,,,,3942008925.2759624,-7357.0,,,,19.722225263925292
507,TSS,1961,,,,0.9759761195136605,-1.4175189274736937,,,,5681340346.558126,-42895.0,,,,22.984020938597183
508,TTO,1961,,,,14.037070864503036,11.668735992012458,,,,341000000.0,-8392.0,,1.71429000071429,,8.105
509,TUN,1961,,,,,,,,,211000000.0,-66880.0,,0.41999999942,,21.238
510,TUR,1961,,,,1.1560693853969894,-1.5076126435854178,,,,507000000.0,-4696.0,,9.02e-06,,17.023
511,TUV,1961,,,,,,,,,,-55.0,,,,18.29
512,TZA,1961,,,,,,,,,112000000.0,7359.0,,7.14286000614286,,20.894
513,UGA,1961,,,,,,,,,95000000.0,-7893.0,,0.07143000007143,,18.687
514,UKR,1961,,,,,,,,,,68236.0,,,,7.602
515,UMC,1961,,,,0.12060937178013376,-0.36951829773379075,,,,16170828468.304054,-286427.0,,,,13.494394244401779
516,URY,1961,,,,2.4930379180568423,1.207169289988542,,,,211000000.0,703.0,,1.10091666666667e-05,,9.686
517,USA,1961,,,,2.2999999999996845,0.6181211926547405,6.4,,,15938000000.0,541424.0,,1.0,,9.3
518,UZB,1961,,,,,,,,,,48159.0,,,,14.727
519,VCT,1961,,,,4.527283278331026,2.6665204669536564,,,,7000000.0,-1423.0,,1.71429000071429,,13.408
520,VEN,1961,,,,3.1925194388935836,-0.4230066517170883,,,,1197000000.0,6070.0,,0.00334983333233333,,9.501
521,VGB,1961,,,,,,,,,,-142.0,,,,11.778
522,VIR,1961,,,,,,,,,,1665.0,,,,9.68
523,VNM,1961,,,,,,,,,255000000.0,0.0,,,,10.9
524,VUT,1961,,,,,,,,,7000000.0,0.0,,89.765000088765,,16.138
525,WLD,1961,,,,3.790081011857964,2.406823252527772,,,,134561227513.62369,0.0,,,,14.583360181758293
526,WSM,1961,,,,,,,,,7000000.0,-670.0,,0.715514999715515,,12.307
527,XKX,1961,,,,,,,,,,-6713.0,,,,10.362
528,YEM,1961,,,,,,,,,16000000.0,-17494.0,,,,32.711
529,ZAF,1961,,,,3.8447341417408865,0.977923938584297,,,,1460000000.0,56098.0,,0.714285999714286,,13.81
530,ZMB,1961,,,,1.361381991474886,-1.787684973100525,,,,228000000.0,-4357.0,,0.714285999714286,,17.019
531,ZWE,1961,,,,6.316157267822774,3.0762099409484875,,,,257000000.0,-8582.0,,0.000714286000714286,,13.919
532,ABW,1962,,,,,,,,,,-609.0,,,,6.394
533,AFE,1962,,,,7.965825191803802,5.0939919657883195,,,,3525370421.242861,-24259.0,,,,20.393118213273866
534,AFG,1962,,,,,,,,,116000000.0,7016.0,,17.1965606878624,,30.845
535,AFW,1962,,,,3.7728453641244926,1.59294217712241,,,,2029999999.999999,-36399.0,,,,25.643977155648194
536,AGO,1962,,,,,,,,,136000000.0,-54566.0,,2.86784433333333e-08,,27.211
537,ALB,1962,,,,,,,,,65000000.0,15288.0,,,,14.871
538,AND,1962,,,,,,,,,,664.0,,,,
539,ARB,1962,,,,,,,,,4465049624.810775,-144522.0,,,,20.332851312335183
540,ARE,1962,,,,,,,,,170000000.0,4108.0,,,,14.29
541,ARG,1962,,,,-0.8520215219033389,-2.4543330322291013,,,,1357000000.0,29386.0,,,,8.924
542,ARM,1962,,,,,,,,,,14902.0,,,,11.213
543,ASM,1962,,,,,,,,,8000000.0,-97.0,,,,
544,ATG,1962,,,,,,,,,13000000.0,-714.0,,1.71429000071429,,8.788
545,AUS,1962,,,,1.294611250422875,-1.1476997078585782,,,,2540000000.0,58059.0,,0.892856999892857,,8.7
546,AUT,1962,,,,2.648675112952617,2.021469666776369,,,,1552000000.0,1277.0,,26.000000025,,12.7
547,AZE,1962,,,,,,,,,,-193.0,,,,14.026
548,BDI,1962,,,,9.063157933865625,6.365246139722842,,,,19000000.0,-15378.0,,50.000000049,,21.2
549,BEL,1962,,,,5.2120035092552826,4.794034517664542,,,,,15225.0,,50.000000049,,12.2
550,BEN,1962,,,,-3.4264098209858673,-4.99367661686,,,,27000000.0,-4847.0,,245.013850686544,,27.765
551,BFA,1962,,,,6.128798780245063,4.584353888556137,,,,35000000.0,-26156.0,,245.013850686544,,26.658
552,BGD,1962,,,,5.4530309698715485,2.338669315936386,,,,,26541.0,,,,19.732
553,BGR,1962,,,,,,,,,785000000.0,-546.0,,0.001169999999,,8.7
554,BHR,1962,,,,,,,,,201000000.0,818.0,,,,13.44
555,BHS,1962,,,,10.45197189454143,5.127225788956835,,,,69000000.0,2727.0,,1.02041,,7.855
556,BIH,1962,,,,,,,,,,-11776.0,,,,8.758
557,BLR,1962,,,,,,,,,,-28393.0,,,,7.811
558,BLZ,1962,,,,4.8926521802838465,2.241655824706527,,,,22000000.0,-505.0,,1.42857000042857,,11.823
559,BMU,1962,,,,4.46999999889448,2.0039699560021376,,,,,371.0,,0.85714,,7.4
560,BOL,1962,,,,5.578917858979565,3.409601073787627,,,,97000000.0,-4025.0,,1.188e-05,,22.241
561,BRA,1962,,,,6.599999999999923,3.4827290759552767,,,,1475000000.0,2383.0,,1.67764155487091e-13,,13.301
562,BRB,1962,,,,,,,,,52000000.0,-3676.0,,1.71429000071429,,8.927
563,BRN,1962,,,,,,,,,16000000.0,1419.0,,3.06122000206122,,10.449
564,BTN,1962,,,,,,,,,,2098.0,,4.7619000037619,,28.86
565,BWA,1962,,,,6.666667813177355,4.275542293157031,,,,11000000.0,-4026.0,,0.713265494271676,,15.839
566,CAF,1962,,,,-3.713800184096854,-5.489663792680105,,,,25000000.0,485.0,,245.013850686544,,24.396
567,CAN,1962,,,,7.425384774437191,5.445858236474791,,,,6220000000.0,26210.0,,1.06876922408333,,7.7
568,CEB,1962,,,,,,,,,,-14426.0,,,,9.114828550090659
569,CHE,1962,,,,,,,,,2970000000.0,82788.0,,4.37295000337295,,9.9
570,CHI,1962,,,,,,,,,,634.0,,,,11.8978082511839
571,CHL,1962,,,,4.02668562348731,1.911060869379483,,,,680000000.0,-28854.0,,0.00105763578898984,,10.577
572,CHN,1962,,,,-5.579999990202751,-6.351504864338409,,,,1373000000.0,-219144.0,,2.46180889882528,,10.02
573,CIV,1962,,,,1.2269944900720873,-2.569403580096676,,,,156000000.0,39669.0,,245.013850686544,,25.73
574,CMR,1962,,,,3.041559050793012,1.0310616056527238,,,,102000000.0,0.0,,245.013850686544,,22.284
575,COD,1962,,,,21.2006975148133,18.09045340977721,,,,86000000.0,39432.0,,2.1e-13,,23.547
576,COG,1962,,,,5.202308787974275,2.467431606353216,,,,76000000.0,0.0,,245.013850686544,,16.528
577,COL,1962,,,,5.41188961342047,2.198191741453442,,,,541000000.0,-51733.0,,6.9616666666666704,,11.096
578,COM,1962,,,,,,,,,4000000.0,-722.0,,245.011774453421,,24.278
579,CPV,1962,,,,,,,,,7000000.0,900.0,,28.75000002875,,17.338
580,CRI,1962,,,,5.442391375282369,1.7334936217276748,,,,113000000.0,1575.0,,6.625000005625,,9.716
581,CSS,1962,,,,4.575715450559954,2.7317817684464387,,,,901000000.0000005,-49956.0,,,,9.33119310464866
582,CUB,1962,,,,,,,,,759000000.0,-39116.0,,0.999999999,,8.381
583,CUW,1962,,,,,,,,,,-1115.0,,,,7.763
584,CYM,1962,,,,,,,,,,2.0,,0.714285714795918,,
585,CYP,1962,,,,,,,,,126000000.0,-3290.0,,0.357142999357143,,9.425
586,CZE,1962,,,,,,,,,,-7261.0,,,,10.8
587,DEU,1962,,,,,,,,,12375000000.0,137698.0,,4.000000003,,11.9
588,DJI,1962,,,,,,,,,37000000.0,1695.0,,214.392000213392,,19.78
589,DMA,1962,,,,,,,,,7000000.0,-555.0,,1.71429000071429,,11.68
590,DNK,1962,,,,5.666822172718071,4.847446966062279,,,,2130000000.0,152.0,,6.90714000590714,,9.8
591,DOM,1962,,,,17.047240933300074,13.299344110548091,,,,148000000.0,-8475.0,,1.0,,15.766
592,DZA,1962,,,,-19.685041825638777,-20.910073610124797,,,,393000000.0,-99071.0,,4.93706000393706,,25.046
593,EAP,1962,,,,-0.6569216968280358,-1.9554411859143954,,,,5007058232.834605,-384837.0,,,,11.29373003450428
594,EAR,1962,,,,3.433505936773429,0.8583302960885675,,,,17344056779.090473,-204064.0,,,,18.20604001480625
595,EAS,1962,,,,5.491883172411775,4.058526532941585,,,,17237223898.682926,-360890.0,,,,10.856995457147548
596,ECA,1962,,,,,,,,,,51507.0,,,,9.724226624344075
597,ECS,1962,,,,,,,,,76752887861.05243,182103.0,,,,10.175393879011615
598,ECU,1962,,,,4.919146941650368,1.9388010504772524,,,,97000000.0,-1795.0,,18.000000018,,14.596
599,EGY,1962,,,,3.8756167236633274,1.187452036764654,,,,743000000.0,3984.0,,0.40448912538026,,20.024
600,EMU,1962,,,,,,,,,43679029924.15722,58606.0,,,,10.577611149246481
601,ERI,1962,,,,,,,,,,1371.0,,2.48669052187255,,24.93
602,ESP,1962,,,,9.953438103017945,8.946470289787186,,,,1570000000.0,-42096.0,,60.000000059,,8.7
603,EST,1962,,,,,,,,,,8272.0,,,,10.9
604,ETH,1962,,,,,,,,,104000000.0,8965.0,,2.48447000148447,,22.573
605,EUU,1962,,,,,,,,,55094804655.463196,47465.0,,,,10.229279149433092
606,FCS,1962,,,,,,,,,5615410111.933317,2292.0,,,,20.18158488696867
607,FIN,1962,,,,2.981945536103254,2.284048566637537,,,,1228000000.0,-6962.0,,3.2000000022,,9.5
608,FJI,1962,,,,3.6061021458595235,0.417942568727085,,,,44000000.0,-700.0,,0.792857999703316,,9.577
609,FRA,1962,,,,6.843469985235856,5.682369055594222,,,,7378000000.0,189952.0,,4.93706000393706,,11.2
610,FRO,1962,,,,,,,,,,-123.0,,6.90714000590714,,
611,FSM,1962,,,,,,,,,,193.0,,1.0,,11.505
612,GAB,1962,,,,7.4492115968867125,6.136123756356753,,,,41000000.0,0.0,,245.013850686544,,20.014
613,GBR,1962,,,,1.1029096492187023,0.24851886345066987,,,,12958000000.0,-10512.0,,0.357142999357143,,11.9
614,GEO,1962,,,,,,,,,,18976.0,,,,12.09
615,GHA,1962,,,,4.109158606257736,1.6475087729434676,,,,333000000.0,-48017.0,,7.13915966742473e-05,,18.747
616,GIB,1962,,,,,,,,,,216.0,,0.357142999357143,,8.676
617,GIN,1962,,,,,,,,,66000000.0,0.0,,24.685000023685,,27.936
618,GMB,1962,,,,,,,,,13000000.0,2282.0,,1.78571071450171,,28.097
619,GNB,1962,,,,,,,,,12000000.0,-3952.0,,245.013850686544,,26.707
620,GNQ,1962,,,,,,,,,24000000.0,537.0,,245.013850686544,,23.088
621,GRC,1962,,,,0.36481053821671594,-0.23136232861109818,,,,701000000.0,-78846.0,,30.000000029,,7.9
622,GRD,1962,,,,,,,,,9000000.0,-2185.0,,1.71429000071429,,10.006
623,GRL,1962,,,,,,,,,22000000.0,-30.0,,6.90714000590714,,
624,GTM,1962,,,,3.5365012628486596,0.540717685595709,,,,119000000.0,286.0,,1.0,,17.94
625,GUM,1962,,,,,,,,,,-534.0,,,,6.278
626,GUY,1962,,,,1.1049258095544303,-1.6091119090289254,,,,74000000.0,-2661.0,,1.71429000071429,,10.298
627,HIC,1962,,,,5.661876013612101,4.340434588870863,,,,111276472701.23216,759243.0,,,,9.785765289996874
628,HKG,1962,,,,14.291224686595967,9.550414174514302,,,,1165000000.0,4065.0,,5.7143000047143,,6.3
